 	se	nella	nella	pasta	voleva	sale	l	avevo	messo	</S>
a39	0.07023766846	0.0727872068	0.0711753344	0.07127971832	0.093538937	0.0816179834	0.081831877	0.125473204	0.1519808872	0.1800772002
a31	0.05928726	0.060064049	0.0582140332	0.071074806	0.0849604232	0.0889380986	0.0852772354	0.130520723	0.1705541368	0.1911092308
a39	0.0777430046	0.0713722068	0.0678835686	0.076154088	0.077758638	0.0996131008	0.0918394032	0.116023744	0.1676622934	0.1539499468
a35	0.06052237786	0.061878119	0.0625465302	0.06533115154	0.0765213166	0.086163851	0.0901212214	0.1235502938	0.167058409	0.2063067672
a31	0.0637546486	0.0700684852	0.0657149246	0.0729594	0.0850413956	0.0892149186	0.085236298	0.1358413312	0.160303656	0.171864912
a41	0.0790467664	0.076026684	0.0722867194	0.0874648474	0.0786380846	0.093944485	0.0902787146	0.119750902	0.156520954	0.1460418168
a13	0.0658208732	0.0672092388	0.0677751062	0.0681965816	0.076589849	0.0857175916	0.0888961936	0.11935021	0.1595828692	0.200861502
a35	0.0642935354	0.0701094604	0.066547718	0.0738568826	0.0822670724	0.090015661	0.0984264862	0.1364461984	0.155567658	0.162469322
a31	0.06429555468	0.0729281506	0.0662176884	0.0770186654	0.0884280548	0.0879293048	0.09541708	0.152258356	0.1519881	0.143519034
a20	0.0768919856	0.073771829	0.0697836528	0.0879833408	0.0762714804	0.0928867566	0.08834675	0.1142908092	0.1749657554	0.144807628
</S>	0.06992584986	0.0706575046	0.068238467	0.0681928468	0.073764855	0.0856902928	0.092896095	0.1186023476	0.146776106	0.205255652
