 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a31	0.0377577796	0.03035737212	0.0375942292	0.0679400748	0.0526027436	0.0595954486	0.0672884703	0.05876540754	0.067172156	0.0792250174	0.0617876314	0.0731891374	0.2061360776	0.1005884606
a8	0.0516716016	0.05600871524	0.0490067816	0.1110785065	0.0519840504	0.0438925944	0.0704789452	0.0598585336	0.0783104008	0.1182716016	0.0542578002	0.0717316002	0.1117975728	0.071651284
a31	0.0273081822	0.02207542906	0.01814384334	0.0484018618	0.0458062456	0.044605425	0.0719375774	0.0641198122	0.077239592	0.1335106832	0.0595506538	0.0941087756	0.1517142508	0.141477678
a8	0.0428285965	0.03870403044	0.0367183826	0.07898667486	0.0423224566	0.0349285864	0.0650605944	0.057982743	0.0706250712	0.112038346	0.0568750952	0.0861778614	0.139610198	0.137141344
a31	0.0217402689	0.0175553859	0.01447597676	0.0302784798	0.03939490414	0.0387267503	0.0684242624	0.056686654	0.0827428496	0.120260774	0.0642617086	0.1184103672	0.17578155	0.1512600708
a10	0.0334662666	0.02477762546	0.0248446562	0.0442769101	0.0399480216	0.0346153248	0.064689031	0.057225012	0.0743226196	0.1098116246	0.0689584252	0.117196403	0.1672189276	0.1386491782
a31	0.039728238	0.0305903796	0.03315521288	0.0795315846	0.0534957642	0.0480011506	0.0640596408	0.0500774914	0.0691276514	0.087430097	0.0761301832	0.112900828	0.1487694002	0.1070023844
a8	0.0345542984	0.02678181558	0.01878863176	0.03734068872	0.035218637	0.0371484726	0.0678301564	0.061245584	0.089160063	0.13697773	0.0613430578	0.1275640348	0.1784905686	0.0875562776
a10	0.02660470306	0.02216469436	0.0152489383	0.0338085524	0.0341591167	0.037138692	0.0592461334	0.055114062	0.0773922552	0.1019900688	0.062526154	0.125160365	0.189397797	0.1600484764
a29	0.02637835468	0.02020814956	0.0270927892	0.0641473696	0.0481209376	0.0601115562	0.0672867706	0.0519970542	0.060925194	0.0912955252	0.0832305154	0.109661022	0.177045646	0.1124991104
a31	0.02068764238	0.01448437052	0.0212736583	0.0401705258	0.0406648344	0.0495863726	0.075971168	0.0550817348	0.057531036	0.0949159054	0.0981485812	0.110640508	0.197257956	0.1235857248
a18	0.0310679183	0.02412225678	0.02298829634	0.04080102808	0.0341672474	0.0361254226	0.068266784	0.054007268	0.0688594772	0.105426817	0.0662045192	0.12648113	0.1809949266	0.140486906
a24	0.0257400544	0.02068032212	0.02002498834	0.0514168076	0.03935169648	0.0446166864	0.0695969468	0.0534595016	0.0663482538	0.099244302	0.0809838774	0.1247376472	0.184448287	0.1193506824
a31	0.0218391229	0.01536744788	0.01839468342	0.0329145658	0.0397924525	0.0443282222	0.075789496	0.056015728	0.0571894754	0.0940520742	0.1071601732	0.1150100514	0.1872910338	0.1348554392
a13	0.0357899628	0.02924597556	0.0286402915	0.04191156234	0.0347716411	0.0470186136	0.069531284	0.05917428	0.074835319	0.1137630272	0.0492905064	0.124526713	0.173455	0.1180458194
a20	0.0251608912	0.02160852412	0.01795976418	0.0385447918	0.0369904622	0.0370348544	0.0639531454	0.0521988618	0.0632126186	0.0919937216	0.0901127588	0.1368378518	0.2272325	0.0971592346
a31	0.0221926334	0.01700344984	0.01624123102	0.0383567606	0.0414668002	0.0396183578	0.0713336346	0.0580911696	0.0574866294	0.1038371874	0.0858019286	0.1263577762	0.21553875	0.1066736916
a7	0.0359001262	0.03379944132	0.03024565792	0.0373036496	0.0319695244	0.0339108082	0.0635353924	0.0523596774	0.0667469836	0.1000946192	0.0544061302	0.1372312656	0.203936315	0.1185603998
a39	0.02425751266	0.0198456623	0.01668286814	0.0311624042	0.0324203946	0.0335057194	0.0625246702	0.057630188	0.0633227674	0.1009238064	0.0794762484	0.1518192314	0.227486862	0.0989416618
a31	0.0202606419	0.01515182224	0.0160203944	0.0277068318	0.040141224	0.044889132	0.077541123	0.066603101	0.0614385636	0.1027730448	0.0833017616	0.1386006852	0.2151751052	0.0903965862
a20	0.0388276366	0.0364271025	0.0361113485	0.0399672342	0.03246056252	0.0382189718	0.0741510572	0.059457625	0.071667284	0.110411865	0.0564836434	0.0926291398	0.201423024	0.1117634935
a37	0.02450741868	0.0204807277	0.0215614202	0.0358979476	0.0299119056	0.0339906698	0.0655065114	0.0610474056	0.070376967	0.1159568018	0.0817663524	0.1161212652	0.216608172	0.1062664408
a10	0.02138235298	0.01814686352	0.01831790614	0.02701446	0.035933155	0.0457208238	0.075897004	0.0759382956	0.0751292344	0.1150437516	0.0918375216	0.1196965156	0.1926444772	0.087297639
a35	0.02253672436	0.01842890038	0.0252765394	0.0580698912	0.0503747846	0.048018586	0.0912870284	0.0692049544	0.0755961972	0.123814592	0.082216251	0.0833046712	0.189584118	0.0622867518
a37	0.01835167408	0.01458287288	0.01651768466	0.0343422728	0.0480838046	0.051270952	0.0881169192	0.0807836454	0.0719057434	0.1142472248	0.0909084568	0.1143548274	0.2021728432	0.0543610612
a8	0.016936280428	0.01420284908	0.0178300703	0.02913681	0.053928906	0.0530631712	0.10924292	0.0909487136	0.0981366486	0.128452564	0.0729139888	0.0958404666	0.156891374	0.0624752336
a20	0.01996753754	0.01859996	0.01844613196	0.0255621124	0.0427958568	0.0520703958	0.101168653	0.0963790652	0.1092194762	0.165316272	0.0600790878	0.0769359792	0.1465423108	0.0669171816
a31	0.018339923814	0.01757584418	0.01909585404	0.028732715	0.0447707702	0.0517061794	0.098009993	0.084197152	0.1102617012	0.180787399	0.046401833	0.0818322492	0.133326143	0.0849622124
a7	0.0365873638	0.0355980802	0.03187922932	0.0352130374	0.0404295722	0.0347649492	0.0695556266	0.0612929414	0.0795852296	0.126646018	0.0802373158	0.1001156598	0.1541134544	0.113981502
a20	0.0254856878	0.025335171	0.02503279932	0.0279188484	0.0356964372	0.0406482612	0.0721692882	0.0768018158	0.0960149	0.1394079788	0.120980319	0.101932874	0.133997892	0.078577697
a17	0.0240393803	0.02518204834	0.0261863184	0.0340363437	0.0454108112	0.0490054198	0.0804827038	0.0809915464	0.0882562028	0.15050333	0.08974451	0.0877916326	0.1301450334	0.0882246982
a6	0.02386812386	0.02502630088	0.026142155	0.0292153502	0.0429043872	0.0452601318	0.0801186182	0.0840264848	0.1006526918	0.154954116	0.0902293198	0.0876036804	0.121323979	0.0886746674
a31	0.02851217154	0.0283616588	0.03051783614	0.0349189106	0.048786755	0.051838997	0.0796735538	0.0707726494	0.1032592796	0.131379659	0.0800689594	0.0863054944	0.128945206	0.096658857
a20	0.046886758	0.0487886796	0.04675191526	0.0499493474	0.0536420584	0.0440509414	0.0619054998	0.0626206576	0.0629799394	0.0711924272	0.0747352	0.0954075212	0.1232321266	0.1578569264
a31	0.03006699566	0.0328349102	0.03411040614	0.038942094	0.0386683294	0.047050496	0.0736362348	0.0682347296	0.0655466774	0.097305947	0.0868682336	0.125510209	0.1079060152	0.153318726
a8	0.0546258982	0.0540238643	0.0484250774	0.0521799786	0.0468029162	0.0506603414	0.063277589	0.0586476214	0.067314672	0.0764279968	0.0716020936	0.1067053694	0.125887044	0.1234195452
</S>	0.0422512358	0.0473613338	0.0459659304	0.0455732974	0.04611896532	0.053742937	0.0508142448	0.0530379168	0.062172644	0.071532726	0.0882033926	0.10394777	0.1257102612	0.163567335
