 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
a30	0.02569409	0.029803531	0.08870382	0.15303798	0.14610647	0.13195421	0.12654884	0.17048638	0.12766473
a21	0.030950343	0.020184489	0.03121471	0.1037671	0.14090322	0.10599657	0.18651581	0.18381394	0.19665383
a10	0.03951773	0.023145277	0.024771105	0.064704135	0.076781444	0.09411689	0.23890536	0.22022656	0.21783154
a39	0.029186016	0.01892521	0.03430094	0.07473323	0.17448564	0.17993575	0.17312269	0.16173983	0.1535707
a38	0.036890347	0.023998067	0.026529288	0.065144576	0.09656243	0.12132099	0.22232997	0.20624915	0.20097521
a41	0.024691207	0.022602277	0.03751011	0.08554621	0.10672592	0.15204035	0.2191006	0.19528042	0.15650286
a18	0.023306001	0.02201165	0.04288857	0.119269095	0.12741387	0.13588916	0.2056611	0.18149868	0.14206189
a31	0.025784954	0.025497915	0.049494594	0.15155578	0.11348084	0.11440998	0.20757048	0.18069872	0.13150668
a21	0.029803034	0.031708468	0.07871236	0.1680357	0.13344285	0.12003281	0.17018346	0.151812	0.116269246
a20	0.0325161	0.034141824	0.09231468	0.23828739	0.15964998	0.08492613	0.11200987	0.12980887	0.11634519
a31	0.03453536	0.03664526	0.09444538	0.21792926	0.1587962	0.099250734	0.09954657	0.13613412	0.122717075
a28	0.040465992	0.04625644	0.11262584	0.20107757	0.15747446	0.10842018	0.061279222	0.13537706	0.13702323
a31	0.048656233	0.049912337	0.087018564	0.23098695	0.1407888	0.09855861	0.060808193	0.12596764	0.15730265
a17	0.048825752	0.059417326	0.14051437	0.2320738	0.18569994	0.12469196	0.05597614	0.066135295	0.0866654
a20	0.076458246	0.076967485	0.09512792	0.2470857	0.12798253	0.11194707	0.077779226	0.08146611	0.10518572
a31	0.055865634	0.06871506	0.14440581	0.20564675	0.17394802	0.14226021	0.06446423	0.07044024	0.0742541
a37	0.0514498	0.055954468	0.13128127	0.26161876	0.19435938	0.12484184	0.054470245	0.057915013	0.06810918
</S>	0.071758576	0.07216017	0.08796928	0.26713607	0.11620432	0.08881895	0.074107304	0.08513587	0.13670953
