 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
a10	0.006354441	0.017583385	0.0026159051	0.28721374	0.03808767	0.030320466	0.46129504	0.05652049	0.0116179325	0.033835225	0.05455571
a31	0.0077674654	0.060020544	0.007247324	0.27747	0.07092203	0.07656934	0.31609756	0.12479307	0.008585068	0.015234581	0.03529291
a10	0.005863024	0.03638127	0.002362733	0.2603254	0.07050092	0.07746027	0.3716201	0.13224909	0.0074475533	0.016168177	0.019621564
a35	0.007008662	0.047202665	0.0041272193	0.21044804	0.09031608	0.08952792	0.23783776	0.265617	0.011540782	0.014764176	0.02160974
a20	0.0016682192	0.012113088	0.0016531665	0.27661842	0.0980384	0.066127814	0.3200856	0.14640713	0.011146141	0.027181001	0.038961053
a31	0.0036605343	0.03590883	0.002381426	0.113223165	0.17807633	0.18329944	0.11887351	0.2843499	0.013036227	0.015525516	0.051665198
a20	0.0024916201	0.017950203	0.0011746329	0.106239244	0.17206056	0.15545046	0.12521474	0.3350705	0.011573121	0.019412875	0.053362112
a31	0.0033908654	0.032115553	0.0019041884	0.10819353	0.15044591	0.15518063	0.11391459	0.37172976	0.012684143	0.01897437	0.031466346
a35	0.0021533691	0.016422585	0.0011040327	0.10584946	0.15977585	0.13072962	0.1507996	0.35312915	0.011397441	0.027117806	0.041521076
a14	0.0017216152	0.021779366	0.0012882329	0.20249699	0.12727983	0.09201914	0.287957	0.16679397	0.011141389	0.035860725	0.051661633
a37	0.002191448	0.016986465	0.0012251677	0.17549194	0.1180061	0.085427195	0.2370481	0.293255	0.01239026	0.028654747	0.029323515
a19	0.0019926033	0.019976668	0.0018042283	0.22509861	0.10833955	0.08315684	0.25668934	0.25469372	0.013196281	0.018676236	0.016375978
a28	0.0011841946	0.002678168	0.0010625691	0.23175636	0.028986152	0.016898615	0.563226	0.052326098	0.014925378	0.04656559	0.040390905
a21	0.0012831494	0.002033539	0.00082745124	0.20892626	0.022879431	0.015536588	0.62026834	0.03268818	0.0068994625	0.048070136	0.04058732
a11	0.00071488676	0.0021912982	0.00035983534	0.2719534	0.01537555	0.00899902	0.6404718	0.02808488	0.0067894678	0.018830065	0.006229805
a37	0.0006478201	0.0018381713	0.00025664823	0.27365673	0.012207832	0.0069945296	0.65662456	0.01930341	0.007901694	0.016465735	0.004102835
a29	0.00083151425	0.0015842872	0.0003086617	0.25984886	0.025412083	0.014096981	0.62176573	0.0300773	0.01410205	0.02690085	0.005071711
a18	0.0013530472	0.0021558166	0.0005712163	0.23646055	0.029271819	0.01868927	0.6028881	0.041191377	0.02385834	0.035725985	0.007834399
a31	0.0025538013	0.003263281	0.0017870623	0.1840652	0.053870615	0.037172142	0.5249071	0.06782067	0.036242023	0.060249664	0.028068459
a20	0.00469591	0.0052427645	0.004978197	0.2274264	0.034449726	0.032919943	0.48395625	0.035235863	0.020435585	0.06464977	0.08600959
a31	0.011260376	0.013171969	0.010307529	0.11846071	0.053585414	0.045352858	0.30034342	0.0874723	0.055887334	0.18728657	0.116871506
a39	0.029895967	0.031096991	0.032568663	0.09334273	0.0825269	0.08180886	0.22325808	0.08830536	0.08354952	0.10354161	0.15010524
a31	0.043624334	0.044117115	0.04379487	0.076210275	0.06297518	0.06298513	0.17145893	0.113501355	0.12564203	0.14828111	0.107409686
</S>	0.04311518	0.045210425	0.05025776	0.085459635	0.11277656	0.11222878	0.0894501	0.11779175	0.11586138	0.11579051	0.112058
