 	guardate	che	il	ladro	che	il	ladro	è	entrato	da	qui	che	ci	sono	i	segni	</S>
a31	0.06299115	0.007343582	0.00817449	0.024684051	0.044030257	0.06838876	0.18316786	0.27919194	0.007304391	0.02821139	0.009946627	0.03700442	0.008522144	0.07937231	0.14022733	0.003692966	0.007746387
a21	0.040596023	0.0051469747	0.0060787313	0.019923544	0.0536887	0.10159984	0.18791647	0.24634182	0.006259543	0.029298702	0.013958028	0.0361571	0.004479873	0.06541533	0.17493287	0.0035666984	0.0046397867
a28	0.06111449	0.0068795164	0.007688006	0.020906534	0.034920454	0.06213459	0.15943392	0.21172813	0.012598292	0.039920144	0.014556504	0.05148808	0.008691217	0.075426206	0.21944238	0.0067043747	0.0063671893
a15	0.083324604	0.006601341	0.0072481674	0.012825782	0.020079374	0.054232728	0.15124919	0.14860639	0.014252773	0.07127784	0.01843558	0.0834701	0.014442202	0.06025511	0.24047203	0.008414043	0.004812724
a7	0.10022061	0.006929733	0.0077106245	0.009495687	0.013097689	0.035602886	0.096601084	0.085429564	0.016661085	0.094980694	0.023792833	0.09572337	0.0151214525	0.07224794	0.31256276	0.008074989	0.0057470584
a20	0.08256793	0.005991841	0.0066495305	0.014737762	0.019220818	0.053871673	0.1536571	0.10466886	0.024703046	0.12309205	0.03620999	0.09635991	0.010266237	0.034190513	0.2218923	0.005717255	0.0062032756
a31	0.08749162	0.0054506236	0.0063696736	0.017203327	0.022183934	0.04007634	0.12615111	0.124930955	0.054741956	0.117366575	0.041741945	0.08819263	0.012577989	0.032164644	0.2085571	0.0064049507	0.0083947275
a28	0.06460693	0.0070754564	0.0067209722	0.010939644	0.018436458	0.06695789	0.22363782	0.11545039	0.014982828	0.15123932	0.038174838	0.12230533	0.011069061	0.02744293	0.11023676	0.0047827293	0.00594062
a33	0.062900364	0.0051713586	0.005820924	0.013630392	0.019754091	0.04009369	0.060514115	0.08644149	0.050113723	0.12384638	0.07383208	0.11533381	0.022998309	0.07625705	0.22090329	0.008170965	0.014217877
a8	0.023146408	0.010918734	0.011815013	0.026435759	0.04339892	0.0543838	0.052051034	0.09112421	0.07202034	0.1256886	0.09831929	0.16070004	0.027693199	0.043451432	0.124523126	0.011254387	0.023075772
</S>	0.018254247	0.012151239	0.012700179	0.023554703	0.048721064	0.080029495	0.07471208	0.114077315	0.059252355	0.12790824	0.10898276	0.14145848	0.031906504	0.03937562	0.066150874	0.013168802	0.027596053
